,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
5495,0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,964
4954,0,0,0,1,12,1,2,1,2,0,0,0,0,0,0,1,2,78.3,6342
3225,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1332
1072,1,0,1,0,52,1,2,1,0,2,0,2,0,2,0,1,1,95.65,4297
4815,1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,3910
2631,1,0,1,1,3,1,0,0,0,0,2,0,0,0,0,1,2,50.15,1168
1660,0,0,0,0,22,0,1,0,0,0,2,0,2,2,0,1,2,50.6,145
2425,0,0,0,0,68,0,1,0,2,0,2,2,0,0,2,0,3,38.9,2358
5079,1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25,150
6568,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1489
5921,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,1791
3097,1,0,1,1,58,0,1,0,2,2,2,0,2,0,1,0,3,50.0,2522
3976,1,0,1,1,25,1,2,2,1,1,1,1,1,1,2,0,1,25.5,5093
6968,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,6211
7382,0,1,1,0,66,1,2,1,0,0,2,2,2,2,1,1,1,105.95,5486
5540,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,1186
6174,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,5778
5291,1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,3616
1408,0,0,1,1,31,1,2,0,0,2,0,2,2,2,2,0,0,80.55,2123
1845,1,0,1,1,42,1,0,2,1,1,1,1,1,1,1,0,3,20.25,6224
1798,0,1,0,0,72,1,2,1,2,2,0,2,2,2,2,1,0,110.1,5888
3957,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2020
1475,0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,3759
5850,0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,960
35,1,0,0,0,15,1,2,1,0,2,0,2,0,2,0,0,2,95.7,836
5928,1,0,0,0,38,1,0,0,0,0,2,2,0,2,1,1,3,62.3,1995
444,1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,105.7,2575
2359,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,3218
3654,0,0,1,0,58,1,2,1,0,2,2,0,0,2,1,1,2,94.3,4645
6135,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1761
3179,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,3741
1286,1,0,1,1,57,1,0,1,0,2,2,0,2,2,1,1,1,97.55,4632
5776,0,1,0,0,30,1,2,1,2,2,2,0,0,0,0,0,1,91.7,2397
4445,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.3,736
3416,1,0,0,1,47,1,0,2,1,1,1,1,1,1,1,0,1,20.55,29
2137,0,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,3,86.2,1309
2636,1,0,1,0,1,1,0,1,0,0,0,2,2,0,0,1,2,84.8,6178
4016,0,0,1,1,8,1,0,0,0,2,0,2,0,0,0,0,0,56.3,3424
7713,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,2,80.0,6013
1681,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,19.95,1493
5669,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,3787
5275,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,5141
1692,1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,189
5749,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.4,1673
6204,0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,5599
3635,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,2437
372,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,77.95,2651
5987,0,0,0,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.15,3344
4882,0,0,0,0,52,1,0,2,1,1,1,1,1,1,1,0,3,20.65,46
7368,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,3732
140,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,4148
4884,0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,3,20.15,6116
4419,1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,78.95,2470
7247,0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,6506
6573,0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,2516
714,0,0,0,0,62,1,2,0,0,2,2,2,2,2,2,0,0,84.5,4349
5243,1,0,0,0,71,1,2,1,2,0,2,2,2,2,2,1,2,108.05,5788
3188,1,0,1,1,2,1,0,1,0,0,0,0,2,2,0,1,0,89.55,1414
6876,1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,4815
4431,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,43.8,3659
5457,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.15,6501
406,0,0,1,0,48,1,2,1,0,2,0,2,2,2,0,1,1,105.1,4295
20,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,5716
1004,1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,1,69.95,376
4986,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,29.65,6321
2411,0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93.0,6269
2545,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.15,4226
2390,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,1791
6260,0,1,1,0,4,1,2,1,2,0,0,0,2,2,0,1,2,99.6,3003
42,1,0,0,0,66,1,2,0,2,2,2,0,0,2,2,1,1,74.6,4048
2830,0,0,1,0,9,1,2,1,2,2,2,0,0,0,0,0,0,91.75,6255
3371,0,1,0,0,71,1,2,1,0,2,0,0,2,2,0,1,1,99.65,5477
3022,0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,67.8,6183
3364,0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,863
4399,0,0,1,0,71,1,2,1,0,2,2,0,2,2,2,1,0,105.15,5805
5252,1,0,1,0,63,1,0,1,2,0,2,0,2,2,2,0,1,99.7,5117
11,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,439
4760,1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,95.9,6120
1177,1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,85.45,3842
1947,0,0,1,0,14,1,0,2,1,1,1,1,1,1,2,0,3,20.4,2523
2501,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1624
2863,1,0,0,0,67,0,1,0,2,0,2,2,2,0,1,1,0,49.35,2886
3865,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1120
1026,0,1,0,0,27,1,2,1,2,2,2,0,2,2,1,1,0,110.5,2467
3848,1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,627
2989,0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95.0,2143
961,1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,3,49.0,532
2889,1,0,1,0,56,1,2,0,0,2,2,0,0,0,2,0,1,59.5,2937
3015,0,1,0,0,65,0,1,0,0,2,2,0,2,2,2,1,0,53.5,3050
3338,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,49.4,116
5509,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.75,976
735,1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,55.3,2302
4400,1,0,0,0,22,1,2,2,1,1,1,1,1,1,0,1,1,24.85,4180
1440,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,5709
2875,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,1,3,19.8,4720
3986,0,1,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,5160
916,1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,19.7,503
6501,0,0,1,1,23,1,0,1,0,2,2,2,0,0,0,0,2,83.8,1498
6078,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,45.65,1508
4089,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,2,75.4,350
7184,1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,485
6087,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,19.95,1493
2772,1,0,1,1,27,1,2,0,0,0,0,2,2,2,0,0,0,71.6,1559
1624,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3201
6176,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,5447
821,0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,2946
1367,1,0,1,1,10,0,1,0,2,2,2,2,0,2,2,0,1,53.7,4362
3712,0,0,0,0,12,0,1,0,2,0,0,2,0,0,1,1,3,33.6,3699
6994,1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,485
850,1,1,1,0,67,1,0,0,2,2,0,2,0,0,1,1,0,60.95,3511
1000,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,3787
5792,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,6211
4114,0,0,1,1,22,1,2,2,1,1,1,1,1,1,2,0,1,25.25,4602
1637,1,0,1,1,43,0,1,0,0,2,0,0,0,0,0,0,1,29.3,413
1667,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,1726
4589,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3816
3173,0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1014
5931,0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,93.4,4516
1347,1,1,1,0,20,1,0,1,0,2,0,0,0,0,0,1,2,73.65,858
6084,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,77.95,2651
3230,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,24.7,2042
5488,1,0,0,0,43,1,2,1,0,2,0,0,0,0,0,1,2,77.85,2921
6842,1,0,0,0,18,1,2,1,0,2,0,0,0,0,0,1,2,80.65,838
4783,0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1035
6089,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,1454
3232,1,0,1,0,44,1,0,0,2,2,0,2,0,0,1,1,0,59.85,2255
7588,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,4426
703,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,56.25,4635
5105,0,0,0,0,38,1,2,1,0,0,2,2,2,2,0,1,2,103.65,3404
6210,0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,3128
3291,0,1,1,0,2,1,2,1,0,0,2,0,0,0,0,0,2,79.2,1227
3673,0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,88.15,713
2408,1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,40.15,551
7175,0,1,0,0,17,1,0,1,0,2,2,0,2,0,0,1,2,89.15,894
1327,1,0,0,1,3,1,2,2,1,1,1,1,1,1,2,1,3,26.4,383
7240,0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,111.25,4851
5406,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,4356
6387,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,4173
4909,1,1,0,0,52,1,2,1,0,0,0,0,0,0,0,1,0,72.95,3277
4440,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.25,2874
6509,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,0,0,84.5,5278
986,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,1861
6187,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1826
7061,1,0,0,0,16,1,2,1,0,0,0,2,0,2,0,1,1,89.05,831
6701,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.05,3811
6450,0,0,1,1,21,1,0,1,0,2,2,2,2,2,0,1,2,102.8,1741
4049,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,5622
3485,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,84.6,223
2474,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,2312
5238,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,44.45,3183
3873,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45.1,3812
1198,1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,40.65,6435
4181,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.1,5129
1518,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,20.25,1253
6463,0,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,3,86.2,1309
1799,1,0,1,0,70,1,0,0,2,2,0,2,0,2,2,0,3,67.95,3944
1014,1,1,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,79.7,4206
128,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,1,3,19.85,6063
1364,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.45,3742
5994,0,0,0,1,4,1,2,1,0,2,0,0,2,0,0,0,3,89.6,3155
4470,1,0,1,0,47,1,0,2,1,1,1,1,1,1,1,0,0,19.9,6427
891,0,0,0,0,47,1,2,0,2,2,0,2,0,2,2,0,3,74.05,3027
2793,0,1,1,0,3,1,0,1,0,2,0,0,0,0,0,1,0,74.6,2025
6542,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,5838
5455,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,2965
4403,1,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,92.15,5202
7406,0,0,0,1,15,1,0,1,0,2,0,0,0,2,0,1,0,85.9,494
5413,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3000
6685,0,0,1,1,22,1,0,0,0,2,0,2,0,0,0,0,2,55.15,377
3249,1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,1264
7268,0,0,0,0,48,1,0,0,2,0,2,2,0,0,1,1,1,60.35,2498
1208,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,2329
3868,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3005
6988,0,0,0,0,10,1,2,1,0,0,0,2,2,2,0,1,2,98.5,112
4065,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,2040
6667,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,1943
5912,1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,1904
1239,0,0,0,1,48,1,0,2,1,1,1,1,1,1,1,0,3,19.95,6409
2289,1,0,1,1,67,1,2,0,2,0,2,0,2,2,2,1,2,79.7,4425
2740,0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,29.65,2514
275,0,0,0,0,11,1,0,0,0,2,0,0,0,0,0,0,2,51.1,4441
4585,1,0,0,0,19,1,0,1,0,2,2,0,0,0,0,1,2,78.25,885
1035,0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,3636
1229,1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.1,4457
1008,0,0,1,1,72,1,2,1,2,2,0,2,0,0,2,1,0,90.35,5243
6352,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,5726
5178,0,0,1,1,58,1,2,2,1,1,1,1,1,1,1,1,1,24.5,896
3828,0,0,1,0,46,1,0,0,2,2,0,2,0,2,1,0,3,70.6,2810
2532,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,0,55.0,2124
4293,1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,4778
1058,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,3734
5784,1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,3616
281,0,1,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.55,5052
1043,1,1,0,0,51,1,2,1,0,2,0,0,0,0,1,1,0,79.6,3398
1316,0,0,0,0,57,1,2,1,2,2,0,2,0,0,0,1,0,87.55,4125
968,1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,103.15,5374
2381,0,0,1,1,60,0,1,0,0,2,0,0,2,2,0,1,2,49.75,2665
6216,0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,19.25,1346
1939,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,5326
5595,1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,2,79.15,5963
1274,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,26.1,1417
619,1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,3,24.85,5947
5662,0,1,1,0,4,1,2,1,2,0,0,0,2,2,0,1,2,99.6,3003
1742,0,0,1,1,67,1,2,1,0,2,2,2,2,2,1,1,1,112.35,5708
1390,1,0,0,0,18,1,0,1,0,2,2,0,2,2,0,0,1,101.3,1334
6345,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,1726
1579,0,0,0,0,4,1,2,0,0,0,0,2,2,0,0,1,3,64.4,2182
1655,1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2022
3568,1,0,1,0,2,1,0,0,0,2,0,2,0,2,0,1,3,64.2,795
2352,0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4087
2212,0,0,1,1,25,0,1,0,2,2,2,0,2,2,0,1,1,58.6,912
7735,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4162
3178,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,5813
3192,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,19.95,865
1307,1,0,1,0,38,1,2,1,2,0,2,2,2,2,1,1,2,110.7,3764
575,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.7,5775
2360,0,0,1,0,15,1,0,1,0,2,0,0,0,0,0,0,0,75.35,220
1280,0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3067
6339,0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,4376
4957,1,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,2,85.25,4972
6446,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,85.2,5074
1993,0,0,0,0,14,1,0,0,2,0,0,2,0,0,1,0,3,55.7,5994
2639,0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,24
269,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,5014
629,0,0,1,0,68,1,2,1,2,2,0,0,0,0,2,1,0,84.7,4715
5774,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,435
3081,1,0,0,0,60,1,0,0,2,2,2,0,0,0,2,0,2,61.4,3142
3466,1,0,0,0,31,1,0,1,0,2,0,0,2,2,0,1,2,94.5,2573
6802,1,0,0,0,17,1,0,0,0,0,0,2,0,0,0,0,3,51.5,6328
4396,0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,5190
4023,0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,94.15,3753
7370,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,30.5,2593
2046,1,0,1,1,11,1,2,1,0,0,0,0,0,0,0,1,2,74.35,6156
4356,1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,2859
6119,1,1,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,73.75,4528
2113,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,1,20.45,6102
27,1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,4978
2040,0,0,1,1,66,1,2,1,0,2,2,0,2,2,1,1,1,102.45,5277
3928,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.0,4946
7036,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,3700
3216,0,0,1,0,59,1,2,1,0,0,2,2,2,0,0,0,2,93.35,4481
7248,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,0,2,75.0,5109
3814,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,6126
129,0,0,1,0,58,1,2,0,2,0,0,2,0,0,1,1,0,61.05,3013
6928,0,0,1,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.95,682
7637,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,708
4599,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,1774
13,1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,1666
6686,0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,6347
4476,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,3574
1525,0,0,1,1,49,1,2,1,0,2,0,0,2,2,1,0,3,100.45,4189
2365,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,3,70.15,6289
4648,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,2267
3052,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,113.0,6007
4005,1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,54.0,2093
2340,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,5440
374,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,5645
5681,1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,1,3,99.0,554
6697,1,0,0,1,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,2881
939,0,0,0,0,53,0,1,0,2,2,2,2,2,0,1,1,2,53.6,2486
7445,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,6095
4573,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.4,1614
2147,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.55,5969
3591,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,1,1,73.15,2378
6157,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3,50.1,4225
7065,0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2305
6552,1,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,2,98.35,2176
3623,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,3035
529,0,0,0,0,36,1,2,0,2,0,0,0,0,0,1,0,3,54.45,1471
3714,1,0,0,0,39,0,1,0,0,0,0,2,0,2,0,1,2,40.6,891
6088,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.55,1144
4732,1,1,1,0,30,1,2,1,0,0,0,2,2,2,0,1,2,101.5,2521
1269,1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,517
4281,1,0,1,0,57,1,2,1,2,2,2,2,2,0,0,1,2,103.05,4860
1394,0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,1704
4850,0,0,0,1,61,1,2,2,1,1,1,1,1,1,2,1,1,25.0,898
4009,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.5,1616
4390,1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,20.35,5553
1797,1,0,1,1,55,1,2,1,0,0,2,0,2,0,0,1,1,90.4,4299
2979,0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,0,103.3,5217
1441,0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,86.25,4821
5829,1,0,0,0,11,1,2,2,1,1,1,1,1,1,0,0,1,23.15,2102
7576,0,0,1,1,42,1,0,1,0,0,0,0,2,0,0,1,1,77.95,2936
3811,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,5507
1273,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,460
4703,0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,87.05,5835
1712,0,0,0,0,10,1,2,1,0,0,0,2,2,2,0,1,2,98.5,112
955,1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,59.65,6259
7009,1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,3468
6225,0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,4753
6885,0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,84
7143,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,3825
403,1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,5005
2071,1,1,0,0,4,1,0,1,0,0,2,0,2,2,0,1,2,94.75,3601
7389,1,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4108
1977,0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1437
158,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,90.95,5194
3888,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,2681
5451,1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,86.6,514
902,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,1069
352,1,0,1,1,54,1,2,0,0,2,0,2,2,0,1,1,2,70.7,3236
5326,1,1,1,0,17,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1093
4540,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,1,20.3,3949
4130,1,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,79.1,4612
754,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,568
2971,1,0,1,0,39,1,0,2,1,1,1,1,1,1,2,1,0,20.45,5976
7744,0,0,1,1,62,1,0,1,0,2,2,0,2,2,0,1,2,100.15,5078
2920,0,0,1,0,51,1,2,1,0,0,2,0,2,2,1,1,2,98.85,4192
311,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,316
4644,1,0,0,1,27,1,0,0,2,2,0,0,0,0,1,0,3,56.2,1018
661,0,0,1,1,66,1,0,0,2,0,0,0,2,0,2,1,2,59.75,3412
1989,1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,2695
3665,1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,371
306,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,4561
2335,0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,3172
4790,1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,82.85,4766
2356,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,5768
